match_id,stage_label,title,team_a,team_b,score,goals_a,goals_b,prob_scoreline,expected_points_8_5_3,exact_prob,difference_prob,result_prob,risk_adjusted_points,ensemble_adjusted_points,competitive_adjusted_points,public_score_popularity_index,differential_value_index,plausibility_index,rank_by_probability,rank_by_expected_points,selected_by_model,selected_by_penca,model_modal_score,model_modal_prob,penca_score,penca_expected_points,tail_7plus_or_other_prob
,Grupo D,Brazil vs Morocco,Brazil,Morocco,1-0,1,0,0.1552642456204126,2.9241620935147132,0.1552642456204126,0.238977060809712,0.6601384116780172,2.771165778335683,3.213548938436381,3.425423116266283,0.0,0.7566934922496507,0.9645237674952242,1,1,True,True,1-0,0.1552642456204126,1-0,2.9241620935147132,0.005892684975497886
,Grupo D,Brazil vs Morocco,Brazil,Morocco,1-1,1,1,0.09068492203139403,1.4032818066589932,0.09068492203139403,0.2262454081129622,0.2262454081129622,1.1344317557435477,1.6131535541312416,1.7906959298425469,0.0,0.634079913254662,0.9646357318258216,5,23,False,False,1-0,0.1552642456204126,1-0,2.9241620935147132,0.005892684975497886
,Grupo D,Brazil vs Morocco,Brazil,Morocco,1-2,1,2,0.02626988614240529,0.5922130175274501,0.02626988614240529,0.08627740923658653,0.11361618020902038,0.36527701196710216,0.736144050194266,0.8770204407548045,0.0,0.5031299662876373,0.9769200119094873,10,30,False,False,1-0,0.1552642456204126,1-0,2.9241620935147132,0.005892684975497886
,Grupo D,Brazil vs Morocco,Brazil,Morocco,1-3,1,3,0.005361603147824384,0.4009185239787679,0.005361603147824384,0.021992586954116804,0.11361618020902038,0.23001171745240664,0.4165814232140381,0.5208462248370653,0.0,0.37237429151081153,0.9843051416340279,19,36,False,False,1-0,0.1552642456204126,1-0,2.9241620935147132,0.005892684975497886
,Grupo D,Brazil vs Morocco,Brazil,Morocco,1-4,1,4,0.0009246159910559466,0.3524480393954779,0.0009246159910559466,0.004412825397624475,0.11361618020902038,0.20349241053249625,0.22180888966926024,0.2787104971399875,0.0,0.20322002668116895,0.6426918050908468,27,41,False,False,1-0,0.1552642456204126,1-0,2.9241620935147132,0.005892684975497886
,Grupo D,Brazil vs Morocco,Brazil,Morocco,1-5,1,5,0.00014590033064016826,0.34282073891298365,0.00014590033064016826,0.0007672486470009946,0.11361618020902038,0.1988320017387276,0.19889906816722783,0.2463227277638131,0.0,0.16937021284494733,0.5432414246386655,34,45,False,False,1-0,0.1552642456204126,1-0,2.9241620935147132,0.005892684975497886
,Grupo D,Brazil vs Morocco,Brazil,Morocco,1-6,1,6,2.4968777974717683e-05,0.3411954786849554,2.4968777974717683e-05,0.0001360158619850759,0.11361618020902038,0.19805349787179807,0.19474502386860518,0.2379399085630848,0.0,0.1542674453374272,0.48,41,48,False,False,1-0,0.1552642456204126,1-0,2.9241620935147132,0.005892684975497886
,Grupo D,Brazil vs Morocco,Brazil,Morocco,2-0,2,0,0.1463903952031933,2.8232832066000455,0.1463903952031933,0.20184839297820695,0.6601384116780172,2.6564780862954613,3.2845470071650618,3.5156834865125193,0.0,0.8254874262409201,0.805414210649939,2,2,False,False,1-0,0.1552642456204126,1-0,2.9241620935147132,0.005892684975497886
,Grupo D,Brazil vs Morocco,Brazil,Morocco,2-1,2,1,0.06923404459230542,2.666071490430392,0.06923404459230542,0.238977060809712,0.6601384116780172,2.581773854171045,2.965734662082106,3.177923038958951,0.0,0.7578156317030175,0.9695456007495871,6,3,False,False,1-0,0.1552642456204126,1-0,2.9241620935147132,0.005892684975497886
,Grupo D,Brazil vs Morocco,Brazil,Morocco,2-2,2,2,0.022153254558039424,1.1976868042389293,0.022153254558039424,0.2262454081129622,0.2262454081129622,1.0066946609337386,1.194000765454095,1.332148819365282,0.0,0.49338590682566785,0.9703270993411912,12,24,False,False,1-0,0.1552642456204126,1-0,2.9241620935147132,0.005892684975497886
,Grupo D,Brazil vs Morocco,Brazil,Morocco,2-3,2,3,0.005038077332306051,0.5285175910971524,0.005038077332306051,0.08627740923658653,0.11361618020902038,0.34313981661615833,0.47566678427762704,0.5623240939162919,0.0,0.30949039156666014,0.7558403903024487,20,31,False,False,1-0,0.1552642456204126,1-0,2.9241620935147132,0.005892684975497886
,Grupo D,Brazil vs Morocco,Brazil,Morocco,2-4,2,4,0.0008406330327110443,0.3873556136334279,0.0008406330327110443,0.021992586954116804,0.11361618020902038,0.22933221733070833,0.33986294784346927,0.40501484910530505,0.0,0.23268536164941342,0.5411294073913377,28,37,False,False,1-0,0.1552642456204126,1-0,2.9241620935147132,0.005892684975497886
,Grupo D,Brazil vs Morocco,Brazil,Morocco,2-5,2,5,0.0001336030943816244,0.35007500070545494,0.0001336030943816244,0.004412825397624475,0.11361618020902038,0.20375855667084805,0.2793180413807585,0.33341242220869693,0.0,0.19319421724263722,0.48,35,42,False,False,1-0,0.1552642456204126,1-0,2.9241620935147132,0.005892684975497886
,Grupo D,Brazil vs Morocco,Brazil,Morocco,2-6,2,6,2.0367160538531802e-05,0.34244413940267876,2.0367160538531802e-05,0.0007672486470009946,0.11361618020902038,0.19889040942355626,0.2567441986185551,0.30709393358655374,0.0,0.1798204820285667,0.48,42,46,False,False,1-0,0.1552642456204126,1-0,2.9241620935147132,0.005892684975497886
,Grupo D,Brazil vs Morocco,Brazil,Morocco,3-0,3,0,0.09667985889885768,2.5183107942307177,0.09667985889885768,0.12392799125004639,0.6601384116780172,2.353648008434975,2.6691076657257002,2.8435913895345455,0.0,0.6231561564601613,0.6295579691088977,4,5,False,False,1-0,0.1552642456204126,1-0,2.9241620935147132,0.005892684975497886
,Grupo D,Brazil vs Morocco,Brazil,Morocco,3-1,3,1,0.04786784506106588,2.5277155561736633,0.04786784506106588,0.20184839297820695,0.6601384116780172,2.4459647013634847,2.6134865886686787,2.7892709061021517,0.0,0.6278011336909755,0.9716316277182435,9,4,False,False,1-0,0.1552642456204126,1-0,2.9241620935147132,0.005892684975497886
,Grupo D,Brazil vs Morocco,Brazil,Morocco,3-2,3,2,0.012973454174875863,2.497289719178103,0.012973454174875863,0.238977060809712,0.6601384116780172,2.468064140995623,2.2581009781749497,2.382216647741443,0.0,0.4432702484517618,0.8294538319932437,15,6,False,False,1-0,0.1552642456204126,1-0,2.9241620935147132,0.005892684975497886
,Grupo D,Brazil vs Morocco,Brazil,Morocco,3-3,3,3,0.0030223214971985555,1.1402940050564068,0.0030223214971985555,0.2262454081129622,0.2262454081129622,0.9745054275001837,0.8938622736440256,0.971407749388816,0.0,0.27694812765996574,0.648051961262633,23,25,False,False,1-0,0.1552642456204126,1-0,2.9241620935147132,0.005892684975497886
,Grupo D,Brazil vs Morocco,Brazil,Morocco,3-4,3,4,0.0005741033162058652,0.5151256690488518,0.0005741033162058652,0.08627740923658653,0.11361618020902038,0.33937779927552,0.4090988416704706,0.4667063786435529,0.0,0.20574120347529398,0.48,31,32,False,False,1-0,0.1552642456204126,1-0,2.9241620935147132,0.005892684975497886
,Grupo D,Brazil vs Morocco,Brazil,Morocco,3-5,3,5,8.884498887912585e-05,0.3851002495019321,8.884498887912585e-05,0.021992586954116804,0.11361618020902038,0.22930274171842044,0.3140225678476437,0.37035569373809357,0.0,0.20118973532303516,0.48,38,38,False,False,1-0,0.1552642456204126,1-0,2.9241620935147132,0.005892684975497886
,Grupo D,Brazil vs Morocco,Brazil,Morocco,3-6,3,6,1.3998931142862346e-05,0.3497161882157387,1.3998931142862346e-05,0.004412825397624475,0.11361618020902038,0.2038023055269959,0.2667620493515222,0.3181961946381708,0.0,0.1836933760237449,0.48,45,43,False,False,1-0,0.1552642456204126,1-0,2.9241620935147132,0.005892684975497886
,Grupo D,Brazil vs Morocco,Brazil,Morocco,4-0,4,0,0.04818036955685852,2.243423460377542,0.04818036955685852,0.059233558336457284,0.6601384116780172,2.102047711184247,2.036647354769565,2.1505770596301117,0.0,0.4068918030733801,0.48,8,14,False,False,1-0,0.1552642456204126,1-0,2.9241620935147132,0.005892684975497886
,Grupo D,Brazil vs Morocco,Brazil,Morocco,4-1,4,1,0.024024132738774545,2.300343615750468,0.024024132738774545,0.12392799125004639,0.6601384116780172,2.2120538362970805,2.06174400782827,2.170860487335735,0.0,0.38970171252666125,0.6310232872140668,11,13,False,False,1-0,0.1552642456204126,1-0,2.9241620935147132,0.005892684975497886
,Grupo D,Brazil vs Morocco,Brazil,Morocco,4-2,4,2,0.006905443239780536,2.404828350709807,0.006905443239780536,0.20184839297820695,0.6601384116780172,2.3669408712101037,2.0892465224140198,2.184025608127031,0.0,0.3384967346893256,0.5307205108064623,18,10,False,False,1-0,0.1552642456204126,1-0,2.9241620935147132,0.005892684975497886
,Grupo D,Brazil vs Morocco,Brazil,Morocco,4-3,4,3,0.0013907620854502576,2.4625416429098266,0.0013907620854502576,0.238977060809712,0.6601384116780172,2.446059057914973,2.1089301359466637,2.1953436991506035,0.0,0.3086198685854989,0.48,25,7,False,False,1-0,0.1552642456204126,1-0,2.9241620935147132,0.005892684975497886
,Grupo D,Brazil vs Morocco,Brazil,Morocco,4-4,4,4,0.00027250464936560677,1.1320445545129079,0.00027250464936560677,0.2262454081129622,0.2262454081129622,0.9700404142173659,0.862025645543254,0.9246981144513292,0.0,0.22383024610026844,0.48,32,26,False,False,1-0,0.1552642456204126,1-0,2.9241620935147132,0.005892684975497886
,Grupo D,Brazil vs Morocco,Brazil,Morocco,4-5,4,5,4.790926268013256e-05,0.5135470868882747,4.790926268013256e-05,0.08627740923658653,0.11361618020902038,0.33895899859644896,0.3963472888930511,0.4513470158066154,0.0,0.19642759611987243,0.48,39,33,False,False,1-0,0.1552642456204126,1-0,2.9241620935147132,0.005892684975497886
,Grupo D,Brazil vs Morocco,Brazil,Morocco,4-6,4,6,7.409754890720241e-06,0.38485594379996696,7.409754890720241e-06,0.021992586954116804,0.11361618020902038,0.22930109036421578,0.30672241541725687,0.3614338613957996,0.0,0.19539802135193815,0.48,46,39,False,False,1-0,0.1552642456204126,1-0,2.9241620935147132,0.005892684975497886
,Grupo D,Brazil vs Morocco,Brazil,Morocco,5-0,5,0,0.019693521802218908,2.086822661689223,0.019693521802218908,0.023663430624257433,0.6601384116780172,1.9708451824002373,1.6920852500763142,1.7768639234785906,0.0,0.3027809764367013,0.48,13,19,False,False,1-0,0.1552642456204126,1-0,2.9241620935147132,0.005892684975497886
,Grupo D,Brazil vs Morocco,Brazil,Morocco,5-1,5,1,0.009880965781293412,2.1285252490508464,0.009880965781293412,0.059233558336457284,0.6601384116780172,2.0368681040346397,1.7526014426003311,1.8338899563670534,0.0,0.29031612059543654,0.5340875224097315,16,17,False,False,1-0,0.1552642456204126,1-0,2.9241620935147132,0.005892684975497886
,Grupo D,Brazil vs Morocco,Brazil,Morocco,5-2,5,2,0.002961176689520997,2.2371547476027076,0.002961176689520997,0.12392799125004639,0.6601384116780172,2.1753709834107284,1.854500454623188,1.9333796139419213,0.0,0.28171128328118994,0.48,24,15,False,False,1-0,0.1552642456204126,1-0,2.9241620935147132,0.005892684975497886
,Grupo D,Brazil vs Morocco,Brazil,Morocco,5-3,5,3,0.0006372216646230911,2.386023685984335,0.0006372216646230911,0.20184839297820695,0.6601384116780172,2.355479742312226,2.032623445095884,2.1176514194281775,0.0,0.3036713369010479,0.48,29,11,False,False,1-0,0.1552642456204126,1-0,2.9241620935147132,0.005892684975497886
,Grupo D,Brazil vs Morocco,Brazil,Morocco,5-4,5,4,0.00010719956109456526,2.4586909553367593,0.00010719956109456526,0.238977060809712,0.6601384116780172,2.4436562178307044,2.088907606275869,2.1724419788651272,0.0,0.2983370449616366,0.48,36,8,False,False,1-0,0.1552642456204126,1-0,2.9241620935147132,0.005892684975497886
,Grupo D,Brazil vs Morocco,Brazil,Morocco,5-5,5,5,1.963058933382698e-05,1.1312859323328126,1.963058933382698e-05,0.2262454081129622,0.2262454081129622,0.9696320135741721,0.8534570546648502,0.9144804860238058,0.0,0.21794082628198427,0.48,43,27,False,False,1-0,0.1552642456204126,1-0,2.9241620935147132,0.005892684975497886
,Grupo D,Brazil vs Morocco,Brazil,Morocco,5-6,5,6,3.4351330559345786e-06,0.5134136644994021,3.4351330559345786e-06,0.08627740923658653,0.11361618020902038,0.3389238495997786,0.3916296989404318,0.4455967394942942,0.0,0.19273943054950848,0.48,48,34,False,False,1-0,0.1552642456204126,1-0,2.9241620935147132,0.005892684975497886
,Grupo D,Brazil vs Morocco,Brazil,Morocco,6-0,6,0,0.007115095259730114,2.0186037540109028,0.007115095259730114,0.008421616598830272,0.6601384116780172,1.9178158021332736,1.5960540818867415,1.6738994181370759,0.0,0.2780190580369087,0.48,17,21,False,False,1-0,0.1552642456204126,1-0,2.9241620935147132,0.005892684975497886
,Grupo D,Brazil vs Morocco,Brazil,Morocco,6-1,6,1,0.003578277009732452,2.038476927311764,0.003578277009732452,0.023663430624257433,0.6601384116780172,1.9468536467511632,1.620722152255758,1.6904948881838089,0.0,0.24918834260018186,0.48,21,20,False,False,1-0,0.1552642456204126,1-0,2.9241620935147132,0.005892684975497886
,Grupo D,Brazil vs Morocco,Brazil,Morocco,6-2,6,2,0.0010834971402771494,2.102132843127798,0.0010834971402771494,0.059233558336457284,0.6601384116780172,2.0233280105180356,1.6781414989657617,1.7483644961555662,0.0,0.2507964185350158,0.48,26,18,False,False,1-0,0.1552642456204126,1-0,2.9241620935147132,0.005892684975497886
,Grupo D,Brazil vs Morocco,Brazil,Morocco,6-3,6,3,0.00024571761845832715,2.2290083703895194,0.00024571761845832715,0.12392799125004639,0.6601384116780172,2.170837049605514,1.828879864099086,1.904489757925149,0.0,0.2700353350930822,0.48,33,16,False,False,1-0,0.1552642456204126,1-0,2.9241620935147132,0.005892684975497886
,Grupo D,Brazil vs Morocco,Brazil,Morocco,6-4,6,4,4.4605654678797194e-05,2.384245837954502,4.4605654678797194e-05,0.20184839297820695,0.6601384116780172,2.3544062370481633,2.0209544596898334,2.1042106632640856,0.0,0.29734358419375806,0.48,40,12,False,False,1-0,0.1552642456204126,1-0,2.9241620935147132,0.005892684975497886
,Grupo D,Brazil vs Morocco,Brazil,Morocco,6-5,6,5,6.914968758596961e-06,2.4583901015597514,6.914968758596961e-06,0.238977060809712,0.6601384116780172,2.4434687967398045,2.0826257801163677,2.1651067775029667,0.0,0.2945749906664249,0.48,47,9,False,False,1-0,0.1552642456204126,1-0,2.9241620935147132,0.005892684975497886
,Grupo D,Brazil vs Morocco,Brazil,Morocco,6-6,6,6,1.2727015514042354e-06,1.1312308586694653,1.2727015514042354e-06,0.2262454081129622,0.2262454081129622,0.969602379538919,0.8502184031907136,0.9105844783256918,0.0,0.21559312548206483,0.48,49,28,False,False,1-0,0.1552642456204126,1-0,2.9241620935147132,0.005892684975497886
,Grupo D,Brazil vs Morocco,Brazil,Morocco,7+ / otro,,,0.005892684975497886,,,,,,,,,,,,,False,False,1-0,0.1552642456204126,1-0,2.9241620935147132,0.005892684975497886
,Grupo D,Haiti vs Scotland,Haiti,Scotland,0-0,0,0,0.10226902029201794,1.3180065356143613,0.10226902029201794,0.20223989494766148,0.20223989494766148,1.023556514856525,1.3370070811064876,1.4771718837099166,0.0,0.5005885807265323,0.9644314385264536,4,22,False,False,0-2,0.15711263126869238,0-1,3.014956914988124,0.008810251050534346
,Grupo D,Haiti vs Scotland,Haiti,Scotland,0-1,0,1,0.1496842006397942,3.014956914988124,0.1496842006397942,0.22656365743305848,0.7042589994008749,2.8833130964739904,3.2280087040320833,3.4281634224867483,0.0,0.7148382801952318,0.9659135139936043,2,1,False,True,0-2,0.15711263126869238,0-1,3.014956914988124,0.008810251050534346
,Grupo D,Haiti vs Scotland,Haiti,Scotland,0-2,0,2,0.15711263126869238,3.010192125208369,0.15711263126869238,0.21303861659983372,0.7042589994008749,2.865549947594866,3.488054961940192,3.725794316546164,0.0,0.8490691235927565,0.9656554123476897,1,2,True,False,0-2,0.15711263126869238,0-1,3.014956914988124,0.008810251050534346
,Grupo D,Haiti vs Scotland,Haiti,Scotland,0-3,0,3,0.11082833436550361,2.7269164707744036,0.11082833436550361,0.14082723473763395,0.7042589994008749,2.580275741422551,2.923055632422028,3.110452192184185,0.0,0.6692734277219898,0.789204346234034,3,4,False,False,0-2,0.15711263126869238,0-1,3.014956914988124,0.008810251050534346
,Grupo D,Haiti vs Scotland,Haiti,Scotland,0-4,0,4,0.06026433961223708,2.4405764498585363,0.06026433961223708,0.07350321640960039,0.7042589994008749,2.3122448643784383,2.279966781103761,2.4087175854003906,0.0,0.4598243010593914,0.6339876764022634,7,14,False,False,0-2,0.15711263126869238,0-1,3.014956914988124,0.008810251050534346
,Grupo D,Haiti vs Scotland,Haiti,Scotland,0-5,0,5,0.026633991202734943,2.256235286234246,0.026633991202734943,0.03177815721170804,0.7042589994008749,2.1536210551382022,1.8852373769855941,1.9753689579672278,0.0,0.32189850350583477,0.5044040759368068,11,19,False,False,0-2,0.15711263126869238,0-1,3.014956914988124,0.008810251050534346
,Grupo D,Haiti vs Scotland,Haiti,Scotland,0-6,0,6,0.01033748453678905,2.1680949705594514,0.01033748453678905,0.012152759373229698,0.7042589994008749,2.083550022642991,1.7647840832992758,1.8455711679728846,0.0,0.2885253024057457,0.48,17,21,False,False,0-2,0.15711263126869238,0-1,3.014956914988124,0.008810251050534346
,Grupo D,Haiti vs Scotland,Haiti,Scotland,1-0,1,0,0.046766178125231005,0.5667359545650984,0.046766178125231005,0.0729670516175073,0.09350110565146358,0.30387786451282217,0.7897185603096407,0.9354461082685543,0.0,0.5204555284246913,0.9753428141376171,9,29,False,False,0-2,0.15711263126869238,0-1,3.014956914988124,0.008810251050534346
,Grupo D,Haiti vs Scotland,Haiti,Scotland,1-1,1,1,0.0784013072888659,1.246403396604905,0.0784013072888659,0.20223989494766148,0.20223989494766148,0.9775018914948436,1.4291464544258592,1.5982937124253638,0.0,0.6040973499982305,0.9662990200796535,5,23,False,False,0-2,0.15711263126869238,0-1,3.014956914988124,0.008810251050534346
,Grupo D,Haiti vs Scotland,Haiti,Scotland,1-2,1,2,0.06449165861584986,2.759379288916291,0.06449165861584986,0.22656365743305848,0.7042589994008749,2.6970437066620354,3.0103255204019583,3.215996963943665,0.0,0.7345408697918088,0.970979905533069,6,3,False,False,0-2,0.15711263126869238,0-1,3.014956914988124,0.008810251050534346
,Grupo D,Haiti vs Scotland,Haiti,Scotland,1-3,1,3,0.04877282024981211,2.6851726921517285,0.04877282024981211,0.21303861659983372,0.7042589994008749,2.6311263671373095,2.765512164568209,2.942167161671833,0.0,0.6309107039415142,0.9722779161926519,8,5,False,False,0-2,0.15711263126869238,0-1,3.014956914988124,0.008810251050534346
,Grupo D,Haiti vs Scotland,Haiti,Scotland,1-4,1,4,0.026681299352869958,2.4744753657365024,0.026681299352869958,0.14082723473763395,0.7042589994008749,2.4119320886600297,2.2391583139425077,2.359374010817368,0.0,0.4293417745530729,0.7617532425853026,10,13,False,False,0-2,0.15711263126869238,0-1,3.014956914988124,0.008810251050534346
,Grupo D,Haiti vs Scotland,Haiti,Scotland,1-5,1,5,0.011928916970504482,2.2955701819333387,0.011928916970504482,0.07350321640960039,0.7042589994008749,2.2267715485391992,1.9186571930353218,2.004493243890631,0.0,0.3065573244832475,0.5447409221548901,14,17,False,False,0-2,0.15711263126869238,0-1,3.014956914988124,0.008810251050534346
